frame,time_s,marker_id,rx,ry,rz,x,y,z,range_m,u_px,v_px
1199,98.7662,231,2.448272,1.693478,-0.247621,-0.092363,-0.998964,11.605162,11.648444,1136.00,668.50
1200,98.8438,233,2.493353,1.746067,0.380807,0.165487,-0.265286,11.623361,11.627566,1166.75,756.00
1200,98.8438,232,-2.563337,-1.747105,-0.184790,-0.232914,-1.327833,12.143059,12.217662,1120.50,636.50
1201,98.9237,231,-2.352039,-1.697037,0.405505,-0.217654,-1.117117,11.563190,11.619066,1121.00,654.00
1202,99.0023,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1203,99.0796,231,2.487696,1.784345,0.494466,-0.292690,-1.153465,11.402321,11.464252,1111.50,647.75
1204,99.1636,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1205,99.2406,231,2.365102,1.745577,0.454772,-0.370101,-1.207860,11.563341,11.632143,1102.75,643.25
1205,99.2406,232,2.328476,1.719543,0.160443,-0.430860,-1.427585,11.545668,11.641567,1095.50,617.00
1206,99.3161,231,-2.238634,-1.725330,0.021042,-0.430217,-1.280236,11.822936,11.899828,1096.75,638.00
1207,99.3928,231,2.407310,1.871824,0.525945,-0.457723,-1.249100,11.342837,11.420582,1091.25,635.50
1208,99.4717,231,-2.192769,-1.822226,0.172942,-0.503320,-1.260679,11.484726,11.564670,1086.50,636.00
1209,99.5504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1210,99.6285,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1211,99.7078,232,-2.327164,-1.977043,0.263117,-0.641306,-1.548469,11.248136,11.372317,1068.50,598.00
1211,99.7078,231,-2.088822,-1.890757,0.391830,-0.602683,-1.289402,11.009123,11.100746,1071.50,626.00
1212,99.7869,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1213,99.8659,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1214,99.9428,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1215,100.0186,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1216,100.0947,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1217,100.1711,231,2.150787,2.021930,-0.125405,-0.784587,-1.404732,11.694304,11.804473,1054.50,622.00
1218,100.2496,233,2.055941,2.053572,0.848199,-0.747984,-0.542916,11.908544,11.944357,1060.00,724.50
1219,100.3343,233,-2.038113,-2.080951,0.031746,-0.725794,-0.489729,11.418876,11.452395,1059.00,728.25
1219,100.3343,231,-2.125193,-2.048243,-0.545320,-0.786141,-1.391149,11.948526,12.054899,1056.25,627.00
1220,100.4183,233,2.182294,2.178443,0.086323,-0.738828,-0.515066,11.760153,11.794591,1060.00,727.00
1220,100.4183,231,2.137206,1.969772,0.332777,-0.755025,-1.338725,11.606242,11.707566,1057.25,628.50
1221,100.4940,231,2.084339,2.020785,0.332993,-0.752218,-1.345432,11.627757,11.729482,1057.75,628.00
1222,100.5801,233,-1.937802,-2.083003,0.228824,-0.771970,-0.444854,11.429084,11.463760,1053.50,733.75
1223,100.6559,233,-2.028637,-2.122253,0.047164,-0.775545,-0.436457,11.703394,11.737180,1055.25,736.00
1224,100.7329,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1225,100.8123,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1226,100.8923,231,-2.023819,-2.225256,0.190441,-0.649205,-1.108072,11.351087,11.423506,1068.00,652.75
1226,100.8923,233,-1.965951,-2.149745,-0.437432,-0.761544,-0.324438,12.022073,12.050538,1059.25,750.25
1227,100.9730,231,-1.919714,-2.128282,-0.007534,-0.636993,-1.089627,11.619199,11.687550,1071.25,658.00
1228,101.0520,231,2.041551,2.217499,0.520819,-0.591206,-1.051988,11.937273,11.998112,1078.50,665.75
1229,101.1321,232,-2.040872,-2.322481,-0.103033,-0.524383,-1.224402,11.926131,12.000280,1086.25,645.75
1230,101.2105,231,-1.994763,-2.250976,0.230986,-0.493698,-0.920999,11.624916,11.671789,1088.25,678.00
1231,101.2890,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1232,101.3685,231,-1.865689,-2.199806,0.212477,-0.361453,-0.857986,11.631588,11.668789,1104.00,685.50
1233,101.4538,232,-1.851579,-2.188667,0.206899,-0.243771,-1.025488,11.619778,11.667488,1118.00,665.50
1233,101.4538,231,1.990976,2.279733,0.480646,-0.291750,-0.818652,11.888693,11.920417,1113.00,692.25
1234,101.5306,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1235,101.6057,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1236,101.6813,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1237,101.7650,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1238,101.8432,232,1.767032,2.335951,-0.409343,0.132004,-0.739818,11.627235,11.651496,1162.75,699.50
1239,101.9215,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1240,101.9981,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1241,102.0756,233,1.733343,2.293600,-0.196347,0.111387,0.420534,11.887592,11.895550,1160.00,836.75
1241,102.0756,234,1.660812,2.235733,-0.233453,0.178391,0.180990,11.786621,11.789360,1168.00,809.00
1242,102.1536,232,-1.822128,-2.488801,0.030809,0.473151,-0.547173,11.820213,11.842326,1202.50,723.50
1242,102.1536,233,1.691063,2.316497,-0.200871,0.150315,0.490844,12.086135,12.097032,1164.25,844.00
1243,102.2311,233,-1.650608,-2.277911,-0.385657,0.174294,0.560447,11.796890,11.811482,1167.50,853.50
1244,102.3069,234,1.680235,2.345341,-0.215890,0.299724,0.469181,11.706638,11.719869,1182.50,843.25
1244,102.3069,233,1.794846,2.494476,-0.062632,0.232545,0.745644,12.396574,12.421156,1173.00,871.00
1245,102.3824,234,1.702609,2.493181,0.275668,0.326041,0.567674,11.511444,11.530043,1186.25,856.00
1245,102.3824,233,1.625827,2.380205,0.223044,0.238620,0.814784,11.590376,11.621430,1175.50,885.00
1246,102.4599,233,1.595769,2.380226,0.035550,0.284317,0.946941,11.742776,11.784325,1180.50,899.25
1246,102.4599,234,1.735745,2.542459,-0.087366,0.382229,0.736822,12.173674,12.201940,1190.50,871.50
1247,102.5490,233,1.661229,2.530743,-0.094174,0.344521,1.050175,12.301106,12.350659,1185.75,905.75
1247,102.5490,234,-1.641190,-2.403885,-0.218568,0.434507,0.802229,12.158239,12.192422,1196.50,879.00
1248,102.6283,234,1.622883,2.478167,0.406809,0.460427,0.781793,11.913806,11.948304,1200.50,878.50
1248,102.6283,233,1.622171,2.527318,0.243419,0.365691,1.031895,12.189086,12.238152,1188.50,904.75
1249,102.7096,234,1.494224,2.459717,-0.245916,0.484601,0.726492,11.930356,11.962275,1203.25,872.00
1249,102.7096,233,-1.589842,-2.453739,-0.198861,0.378488,0.954058,11.906986,11.951142,1191.00,898.50
1250,102.7889,234,-1.491221,-2.348944,-0.104794,0.488169,0.642992,11.663423,11.691330,1205.00,864.00
1250,102.7889,233,-1.587143,-2.449524,-0.205722,0.395700,0.885194,11.910686,11.950088,1193.00,890.50
1251,102.8673,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1252,102.9484,234,-1.645579,-2.625195,0.056315,0.564630,0.606964,12.081230,12.109638,1211.75,857.25
1252,102.9484,233,1.489827,2.453292,-0.250571,0.441490,0.821219,11.925866,11.962257,1198.25,883.00
1253,103.0260,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1254,103.1032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1255,103.1804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1256,103.2562,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1257,103.3305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1258,103.4060,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1259,103.4805,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1260,103.5554,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1261,103.6307,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1262,103.7049,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1263,103.7805,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1264,103.8562,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1265,103.9314,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1266,104.0066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1267,104.0819,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1268,104.1576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1269,104.2332,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1270,104.3105,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1271,104.3866,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1272,104.4615,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1273,104.5379,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1274,104.6136,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1275,104.6889,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1276,104.7636,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1277,104.8409,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1278,104.9191,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1279,104.9944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1280,105.0872,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1281,105.1654,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1282,105.2417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1283,105.3201,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1284,105.3991,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1285,105.4776,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1286,105.5565,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1287,105.6391,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1288,105.7155,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1289,105.7925,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1290,105.8714,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1291,105.9482,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1292,106.0248,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1293,106.1010,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1294,106.1771,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1295,106.2573,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1296,106.3342,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1297,106.4104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1298,106.4880,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1299,106.5903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1300,106.6664,231,0.384771,2.953601,-0.224027,-0.663455,-1.114867,11.908809,11.979267,1070.00,658.25
1301,106.7437,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1302,106.8237,233,0.187164,2.879628,0.512381,-1.608429,-1.084359,11.776838,11.935526,959.25,661.00
1303,106.9029,233,0.200799,2.759259,0.272497,-1.630336,-1.155969,11.496512,11.668935,952.25,649.50
1303,106.9029,231,0.163465,2.937115,0.522699,-0.806456,-1.283988,11.590046,11.688805,1051.00,634.75
1303,106.9029,232,-0.191010,-2.850524,-0.173843,-0.578925,-1.309230,11.578170,11.666330,1078.00,631.50
1304,106.9810,233,0.202241,2.757676,0.280232,-1.638469,-1.247827,11.487366,11.670528,951.25,638.50
1305,107.0603,233,0.146258,2.881516,0.532987,-1.635071,-1.314815,11.502696,11.692485,952.00,630.75
1305,107.0603,234,0.181049,3.091352,0.336699,-1.423047,-1.384979,11.797650,11.963602,981.25,626.25
1306,107.1400,232,0.212071,3.067381,-0.279052,-0.580807,-1.557556,11.904613,12.020114,1079.75,607.25
1306,107.1400,234,0.166322,2.962164,0.675578,-1.411008,-1.441646,11.838406,12.009045,983.25,620.25
1306,107.1400,231,0.237656,2.951171,-0.174088,-0.825533,-1.557637,12.099570,12.227319,1053.00,610.25
1306,107.1400,245,0.244678,3.076145,-0.407602,-1.128892,-1.480247,11.834159,11.979685,1015.75,615.50
1306,107.1400,233,0.155056,2.877478,0.547005,-1.706483,-1.440185,12.094879,12.299281,953.50,624.25
1307,107.2186,245,0.211133,2.791397,0.305913,-1.059994,-1.447627,11.510245,11.649247,1020.25,614.50
1307,107.2186,233,0.147738,2.884850,0.537802,-1.585168,-1.373857,11.505996,11.695648,958.00,623.75
1308,107.2950,234,0.154429,2.904417,0.537374,-1.284398,-1.408807,11.540814,11.697214,994.00,619.75
1308,107.2950,233,-0.219223,-3.111461,0.338704,-1.525645,-1.363771,11.441042,11.622603,964.00,624.00
1308,107.2950,245,0.202274,2.915741,0.544737,-1.036252,-1.481038,11.814312,11.951789,1026.25,615.00
1309,107.3726,234,0.254421,3.006874,-0.277616,-1.236768,-1.430460,11.528309,11.682368,999.50,617.00
1309,107.3726,245,0.203536,2.918771,0.547042,-0.984831,-1.506889,11.816054,11.952395,1032.25,612.00
1310,107.4514,234,0.230779,2.913256,-0.177028,-1.205015,-1.424808,11.467864,11.618694,1002.50,616.75
1310,107.4514,233,0.233494,3.093827,-0.175054,-1.494064,-1.428309,11.771932,11.952016,972.75,621.00
1310,107.4514,231,0.245840,3.069417,-0.267518,-0.625889,-1.525619,11.577116,11.693967,1072.50,606.00
1310,107.4514,245,0.204076,2.920399,0.546991,-0.959109,-1.506934,11.817879,11.952113,1035.25,612.00
1311,107.5304,233,0.189194,3.095768,-0.172233,-1.418356,-1.404369,11.526002,11.697551,978.00,620.25
1311,107.5304,245,0.249588,3.041935,-0.271489,-0.894096,-1.482631,11.560718,11.689645,1040.50,611.00
1311,107.5304,234,0.230140,3.125900,-0.169164,-1.194840,-1.472314,11.801317,11.952675,1007.75,616.00
1312,107.6079,231,-0.190157,-3.005032,-0.567428,-0.514387,-1.516264,11.528374,11.639032,1085.50,606.25
1312,107.6079,234,0.252523,3.020345,-0.277992,-1.103194,-1.431251,11.544114,11.684694,1015.50,617.00
1312,107.6079,233,0.203137,2.939833,0.051773,-1.384379,-1.423783,11.798292,11.964253,985.75,621.75
1313,107.6852,233,-0.211965,-3.089859,0.332348,-1.301358,-1.389703,11.465912,11.622906,991.00,621.00
1313,107.6852,245,-0.270370,-3.031852,0.312493,-0.774875,-1.459287,11.416701,11.535641,1053.50,611.50
1314,107.7640,233,0.154373,2.904455,0.536567,-1.284387,-1.400406,11.541430,11.696811,994.00,620.75
1314,107.7640,232,0.234859,3.040129,0.195270,-0.213776,-1.559708,11.557985,11.664708,1121.50,601.50
1314,107.7640,231,0.266535,2.988758,-0.157733,-0.450653,-1.560009,11.778784,11.890183,1094.25,605.00
1314,107.7640,245,-0.209011,-2.913135,-0.349323,-0.750619,-1.464145,11.458032,11.575563,1056.75,611.50
1314,107.7640,234,-0.183584,-3.043421,-0.580194,-1.030908,-1.429971,11.489770,11.624216,1023.50,616.25
1315,107.8494,233,0.187260,3.113880,-0.173635,-1.251032,-1.396622,11.545434,11.696695,998.00,621.25
1315,107.8494,245,0.240512,2.938955,0.543305,-0.713502,-1.471511,11.501381,11.617064,1061.50,611.25
1315,107.8494,234,0.211531,2.796250,0.305354,-0.993085,-1.430927,11.515964,11.646940,1028.25,616.50
1315,107.8494,231,0.318976,3.088765,-0.266719,-0.399969,-1.517170,11.487845,11.594497,1099.00,605.50
1316,107.9264,245,-0.225482,-3.034977,0.307018,-0.656129,-1.432764,11.197626,11.307968,1066.25,611.25
1316,107.9264,231,0.236619,3.074606,-0.462839,-0.344520,-1.462810,11.045905,11.147669,1104.00,605.00
1316,107.9264,232,0.235291,3.047239,0.202384,-0.129982,-1.559792,11.559502,11.664987,1131.50,601.50
1316,107.9264,234,-0.177303,-2.992998,0.122128,-0.938410,-1.408234,11.334336,11.459969,1033.00,616.50
1316,107.9264,233,-0.208906,-3.080075,0.331505,-1.201509,-1.390023,11.476108,11.622256,1003.00,621.00
1317,108.0023,233,0.189025,2.912253,0.529499,-1.121476,-1.340690,11.245641,11.380668,1009.75,623.50
1317,108.0023,245,0.245457,2.825964,0.309989,-0.605961,-1.414217,11.217119,11.322145,1072.50,613.75
1317,108.0023,232,0.235518,3.053232,0.205145,-0.071325,-1.543191,11.562569,11.665313,1138.50,603.50
1317,108.0023,234,-0.176407,-2.987111,0.125361,-0.880780,-1.391764,11.338775,11.457775,1040.00,618.50
1318,108.0793,233,0.252984,3.016231,-0.289230,-1.136598,-1.355606,11.546545,11.681276,1011.50,626.00
1318,108.0793,234,0.232275,2.991945,0.117288,-0.883686,-1.391300,11.543088,11.660167,1041.50,621.50
1318,108.0793,231,-0.241238,-3.041891,0.158174,-0.288026,-1.484086,11.511570,11.610414,1112.50,609.75
1318,108.0793,232,0.255237,2.982108,0.552686,-0.054267,-1.512529,11.507792,11.606893,1140.50,606.25
1318,108.0793,245,-0.212159,-2.957013,0.122208,-0.607452,-1.440303,11.591874,11.696795,1074.75,616.25
1319,108.1565,233,-0.181697,-3.005830,0.138977,-1.061979,-1.293200,11.337325,11.460153,1018.00,630.50
1319,108.1565,245,0.245373,2.832626,0.304995,-0.532820,-1.357492,11.226089,11.320413,1081.50,620.75
1319,108.1565,231,0.262759,3.044835,0.664329,-0.226773,-1.415978,11.274756,11.365585,1119.25,614.25
1319,108.1565,232,0.235573,3.062508,0.202972,-0.004276,-1.484949,11.571159,11.666054,1146.50,610.50
1319,108.1565,234,0.163460,2.934616,0.530369,-0.831664,-1.359556,11.582905,11.692037,1048.00,625.75
1320,108.2334,233,-0.184925,-3.125279,0.190441,-1.041486,-1.296423,11.572238,11.691112,1023.00,633.25
1320,108.2334,234,-0.175596,-2.976385,0.139206,-0.773793,-1.309535,11.351097,11.452556,1053.00,628.50
1320,108.2334,231,-0.239336,-3.032095,0.168755,-0.187898,-1.425616,11.517293,11.606711,1124.50,616.75
1320,108.2334,245,-0.218371,-3.082354,0.405468,-0.498170,-1.349732,11.314968,11.406071,1086.25,623.00
1320,108.2334,232,-0.200147,-3.031909,0.392626,0.042853,-1.431579,11.314946,11.405229,1152.25,613.00
1321,108.3213,233,-0.180273,-2.997338,0.142229,-0.979655,-1.276750,11.343738,11.457321,1028.00,632.50
1321,108.3213,234,-0.174645,-2.972226,0.138430,-0.732619,-1.317717,11.351962,11.451644,1058.00,627.50
1321,108.3213,245,-0.246379,-3.059779,0.171705,-0.463296,-1.384229,11.517910,11.610038,1091.50,621.75
1321,108.3213,231,0.252678,2.977422,0.543508,-0.146037,-1.437793,11.516169,11.606495,1129.50,615.25
1321,108.3213,232,0.258092,2.992764,0.550303,0.087496,-1.470526,11.508881,11.602777,1157.50,611.25
1322,108.3980,234,-0.209480,-3.088071,0.174378,-0.692964,-1.317205,11.277830,11.375617,1062.25,626.50
1322,108.3980,233,-0.179471,-2.993968,0.141240,-0.946718,-1.284965,11.344928,11.456649,1032.00,631.50
1322,108.3980,232,-0.268016,-3.032702,-0.665733,0.116237,-1.443999,11.269158,11.361891,1161.25,610.75
1322,108.3980,245,-0.238814,-2.933980,0.132478,-0.420830,-1.360825,11.272745,11.362382,1095.50,621.00
1322,108.3980,231,0.234726,3.055334,0.189124,-0.113277,-1.451603,11.575037,11.666253,1133.50,614.50
1323,108.4750,234,0.198668,2.942594,0.528331,-0.672408,-1.341473,11.276981,11.376378,1064.75,623.50
1323,108.4750,233,-0.215215,-3.111994,0.177024,-0.921665,-1.300549,11.265071,11.377290,1034.25,628.50
1323,108.4750,232,-0.220119,-3.097796,0.266731,0.136048,-1.443162,11.054208,11.148844,1164.00,607.50
1323,108.4750,245,-0.237157,-2.927041,0.134014,-0.399609,-1.382517,11.248452,11.340137,1098.00,618.00
1323,108.4750,231,0.266718,3.054268,0.667815,-0.087916,-1.440509,11.274277,11.366271,1136.25,611.25
1324,108.5521,234,-0.208632,-3.086604,0.165013,-0.676628,-1.374422,11.274020,11.377627,1064.25,619.50
1324,108.5521,233,-0.178208,-2.992254,0.132467,-0.930219,-1.342495,11.340834,11.457841,1034.00,624.50
1324,108.5521,231,-0.226797,-3.120749,0.265579,-0.088268,-1.443299,11.055559,11.149722,1136.00,607.50
1324,108.5521,232,0.249335,3.051274,-0.150170,0.136375,-1.500069,11.237998,11.338492,1163.75,603.50
1324,108.5521,245,0.233378,3.029476,0.163666,-0.415005,-1.451175,11.566729,11.664791,1097.50,614.50
1325,108.6291,234,-0.207909,-3.085016,0.158326,-0.660286,-1.415289,11.271327,11.379009,1066.25,614.50
1325,108.6291,233,0.232372,2.986562,0.115489,-0.933728,-1.407712,11.536223,11.659243,1035.50,619.50
1325,108.6291,231,-0.226270,-3.119354,0.259045,-0.072245,-1.483336,11.051964,11.151296,1138.00,602.50
1325,108.6291,232,0.249472,3.053488,-0.143729,0.152667,-1.540781,11.234050,11.340246,1165.75,598.50
1325,108.6291,245,0.247547,2.959608,0.546390,-0.396384,-1.488135,11.510096,11.612664,1099.50,609.25
1326,108.7050,233,0.230091,3.091772,-0.392946,-0.923863,-1.422482,11.282241,11.409029,1034.25,614.00
1326,108.7050,234,0.152987,2.932940,0.764958,-0.662350,-1.431606,11.064346,11.176223,1064.50,609.25
1326,108.7050,232,0.252232,2.987618,0.787600,0.143496,-1.546046,10.995394,11.104483,1165.00,593.75
1326,108.7050,231,-0.246567,-2.984898,0.461561,-0.079549,-1.508658,10.940953,11.044764,1137.00,597.50
1326,108.7050,245,-0.214296,-3.075231,0.381279,-0.399834,-1.505531,11.305063,11.411877,1098.25,604.00
1327,108.7820,234,-0.183517,-3.038693,0.293729,-0.664812,-1.473525,10.964898,11.083422,1063.50,602.50
1327,108.7820,233,-0.176083,-2.992799,0.110537,-0.938349,-1.482161,11.327055,11.462089,1033.00,607.50
1327,108.7820,232,-0.187010,-3.000739,0.132905,0.140647,-1.642310,11.250834,11.370938,1164.25,586.50
1327,108.7820,231,-0.246369,-2.986377,0.453109,-0.087483,-1.564143,10.935341,11.046985,1136.00,590.50
1327,108.7820,245,0.247895,2.956793,0.556448,-0.413061,-1.588157,11.500065,11.616556,1097.50,597.25
1328,108.8587,234,0.225271,2.928995,0.774939,-0.670174,-1.506375,10.986957,11.109974,1063.00,598.75
1328,108.8587,233,0.233158,2.976676,0.131358,-0.958220,-1.540602,11.515349,11.657397,1032.50,603.50
1328,108.8587,231,-0.226838,-3.122556,0.237630,-0.096282,-1.611449,11.039355,11.156765,1135.00,586.50
1328,108.8587,232,0.252118,2.983846,0.797653,0.127541,-1.633710,10.986567,11.108102,1163.00,582.75
1328,108.8587,245,0.277224,3.009797,0.230556,-0.429392,-1.660525,11.772325,11.896611,1096.75,593.25
1329,108.9350,234,-0.182695,-2.957938,0.229134,-0.669154,-1.551920,10.766787,10.898620,1061.50,589.25
1329,108.9350,233,-0.158585,-2.981603,0.242332,-0.933657,-1.550571,11.041285,11.188654,1030.75,594.50
1329,108.9350,231,-0.234907,-2.974346,0.262801,-0.102937,-1.664057,10.877967,11.004992,1134.00,577.00
1329,108.9350,232,-0.181821,-2.889159,0.079395,0.121619,-1.717463,11.001913,11.135823,1162.25,572.75
1329,108.9350,245,0.199346,3.100349,-0.234343,-0.425788,-1.681006,11.324864,11.456859,1095.25,583.25
1330,109.0119,233,-0.206929,-3.080460,0.454767,-0.962626,-1.610335,10.974366,11.133577,1026.50,586.00
1330,109.0119,234,-0.197167,-3.056984,0.446396,-0.715302,-1.650943,10.988095,11.134429,1057.50,581.00
1330,109.0119,245,0.243615,3.089549,-0.228694,-0.466435,-1.786358,11.559823,11.706330,1091.50,575.00
1331,109.0982,233,0.183749,2.785751,0.802305,-0.952669,-1.607333,10.861496,11.021034,1026.50,584.25
1331,109.0982,231,-0.234909,-2.977564,0.249917,-0.134537,-1.742966,10.868821,11.008510,1130.00,567.00
1331,109.0982,234,0.192250,2.802779,0.808895,-0.707665,-1.647093,10.872135,11.018939,1057.50,579.25
1331,109.0982,245,-0.200054,-3.062758,0.104225,-0.455863,-1.750021,11.244252,11.388748,1091.25,573.50
1332,109.1756,234,-0.211598,-3.118661,0.093919,-0.750453,-1.746733,11.238786,11.398445,1055.25,574.00
1332,109.1756,233,-0.190967,-3.073079,0.264133,-0.975111,-1.656194,10.928605,11.096316,1024.50,579.50
1332,109.1756,231,0.227908,3.124015,-0.202971,-0.152368,-1.811605,11.017180,11.166171,1128.00,561.50
1332,109.1756,232,0.291454,2.978175,0.592070,0.074883,-1.859853,11.137530,11.291999,1156.25,558.00
1332,109.1756,245,0.233132,2.938668,0.803348,-0.462864,-1.745964,10.972377,11.120058,1089.00,568.75
1333,109.2519,234,-0.207443,-3.095946,0.099151,-0.758389,-1.758395,11.233247,11.395303,1054.25,572.50
1333,109.2519,233,0.194210,2.916665,0.564943,-1.007481,-1.717029,11.222322,11.397531,1023.75,577.50
1333,109.2519,232,-0.293579,-3.095239,0.196026,0.067406,-1.840870,10.925009,11.079222,1155.50,556.00
1333,109.2519,231,-0.234956,-2.979960,0.240796,-0.158237,-1.798204,10.862143,11.011118,1127.00,560.00
1333,109.2519,245,-0.200113,-3.065107,0.094123,-0.480381,-1.807180,11.237123,11.391646,1088.25,566.50
1334,109.3277,234,-0.207288,-2.937209,-0.121899,-0.759738,-1.789705,11.156643,11.324793,1053.50,567.25
1334,109.3277,233,-0.190868,-3.075403,0.254839,-0.991037,-1.711875,10.921682,11.099361,1022.50,572.50
1334,109.3277,231,0.228016,3.124163,-0.193182,-0.160381,-1.867647,11.010544,11.168970,1127.00,554.50
1334,109.3277,245,-0.174274,-3.021323,0.241763,-0.473731,-1.799427,10.936574,11.093737,1087.50,561.50
1334,109.3277,232,0.251227,2.971665,0.825858,0.063729,-1.888758,10.958284,11.120047,1155.00,550.75
1335,109.4050,234,-0.199187,-3.003212,0.359007,-0.731599,-1.769983,10.857348,11.024976,1054.50,563.75
1335,109.4050,233,-0.206803,-3.085772,0.433336,-0.986616,-1.746064,10.958645,11.140648,1023.50,569.00
1335,109.4050,231,0.227888,3.125476,-0.189176,-0.152370,-1.891668,11.007776,11.170172,1128.00,551.50
1335,109.4050,232,-0.221198,-3.105421,0.185588,0.071951,-1.923556,11.003719,11.170814,1156.00,547.50
1335,109.4050,245,0.224921,2.865906,0.731218,-0.472476,-1.859881,11.143498,11.307517,1088.75,558.25
1336,109.4818,234,0.236694,3.059131,-0.191511,-0.744627,-1.834031,10.987876,11.164747,1054.00,558.50
1336,109.4818,233,-0.203504,-3.003576,0.038504,-0.991637,-1.793175,10.986556,11.176012,1023.25,563.75
1336,109.4818,231,0.246423,3.054205,-0.290848,-0.154119,-1.887981,10.708191,10.874446,1127.25,545.50
1336,109.4818,232,-0.221100,-3.105396,0.177246,0.071949,-1.971581,10.997726,11.173285,1156.00,541.50
1336,109.4818,245,-0.199010,-3.064303,0.074439,-0.480351,-1.921392,11.223079,11.396490,1088.25,552.50
1337,109.5606,233,-0.186847,-2.990262,0.188351,-0.966533,-1.786544,10.726026,10.916665,1023.50,559.25
1337,109.5606,234,0.224371,2.803390,0.537556,-0.737023,-1.868056,10.962119,11.144545,1054.75,553.75
1337,109.5606,232,-0.185857,-3.036822,0.282140,0.076063,-1.963860,10.731441,10.909920,1156.75,536.50
1337,109.5606,245,-0.243256,-3.011404,0.221142,-0.458636,-1.893706,10.849275,11.022850,1089.00,548.00
1338,109.6392,233,-0.189577,-3.077722,0.230603,-0.999044,-1.855107,10.905312,11.106995,1021.50,554.50
1338,109.6392,234,-0.198310,-2.938645,0.294977,-0.735787,-1.857039,10.673482,10.858785,1052.50,549.00
