frame,wall_time,time_s,marker_id,rx,ry,rz,x,y,z,range_m,u_px,v_px
310,1786065112.6125,6.4730,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
311,1786065112.6365,6.4971,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
312,1786065112.6564,6.5169,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
313,1786065112.6779,6.5385,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
314,1786065112.6994,6.5600,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
315,1786065112.7218,6.5824,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
316,1786065112.7440,6.6046,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
317,1786065112.7655,6.6261,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
318,1786065112.7827,6.6433,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
319,1786065112.8029,6.6635,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
320,1786065112.8288,6.6894,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
321,1786065112.8450,6.7055,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
322,1786065112.8695,6.7301,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
323,1786065112.8879,6.7485,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
324,1786065112.9066,6.7672,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
325,1786065112.9277,6.7883,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
326,1786065112.9489,6.8095,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
327,1786065112.9692,6.8298,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
328,1786065112.9918,6.8524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
329,1786065113.0114,6.8720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
330,1786065113.0322,6.8928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
331,1786065113.0535,6.9141,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
332,1786065113.0775,6.9381,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
333,1786065113.0939,6.9545,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
334,1786065113.1198,6.9803,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
335,1786065113.1363,6.9969,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
336,1786065113.1578,7.0184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
337,1786065113.1819,7.0425,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
338,1786065113.1998,7.0604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
339,1786065113.2204,7.0810,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
340,1786065113.2568,7.1174,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
341,1786065113.2673,7.1279,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
342,1786065113.2864,7.1470,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
343,1786065113.3077,7.1683,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
344,1786065113.3332,7.1938,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
345,1786065113.3473,7.2079,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
346,1786065113.3670,7.2276,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
347,1786065113.3989,7.2594,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
348,1786065113.4073,7.2678,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
349,1786065113.4388,7.2994,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
350,1786065113.4511,7.3117,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
351,1786065113.4711,7.3317,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
352,1786065113.5011,7.3617,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
353,1786065113.5113,7.3719,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
354,1786065113.5327,7.3932,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
355,1786065113.5540,7.4146,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
356,1786065113.5744,7.4350,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
357,1786065113.5968,7.4574,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
358,1786065113.6259,7.4864,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
359,1786065113.6373,7.4978,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
360,1786065113.6579,7.5184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
361,1786065113.6812,7.5418,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
362,1786065113.7019,7.5624,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
363,1786065113.7354,7.5959,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
364,1786065113.7446,7.6052,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
365,1786065113.7632,7.6238,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
366,1786065113.7836,7.6442,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
367,1786065113.8059,7.6665,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
368,1786065113.8265,7.6871,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
369,1786065113.8464,7.7070,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
370,1786065113.8681,7.7287,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
371,1786065113.8901,7.7507,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
372,1786065113.9086,7.7691,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
373,1786065113.9284,7.7890,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
374,1786065113.9495,7.8101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
375,1786065113.9702,7.8308,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
376,1786065113.9902,7.8508,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
377,1786065114.0093,7.8698,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
378,1786065114.0306,7.8912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
379,1786065114.0514,7.9120,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
380,1786065114.0690,7.9296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
381,1786065114.0928,7.9534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
382,1786065114.1134,7.9739,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
383,1786065114.1333,7.9939,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
384,1786065114.1538,8.0144,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
385,1786065114.1841,8.0446,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
386,1786065114.1995,8.0601,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
387,1786065114.2169,8.0775,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
388,1786065114.2392,8.0998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
389,1786065114.2606,8.1212,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
390,1786065114.2822,8.1428,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
391,1786065114.3014,8.1620,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
392,1786065114.3252,8.1858,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
393,1786065114.3451,8.2057,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
394,1786065114.3651,8.2257,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
395,1786065114.3849,8.2455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
396,1786065114.4054,8.2660,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
397,1786065114.4263,8.2869,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
398,1786065114.4509,8.3115,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
399,1786065114.4709,8.3315,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
400,1786065114.4908,8.3514,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
401,1786065114.5110,8.3715,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
402,1786065114.5302,8.3908,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
403,1786065114.5514,8.4120,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
404,1786065114.5725,8.4331,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
405,1786065114.5968,8.4573,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
406,1786065114.6289,8.4895,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
407,1786065114.6419,8.5025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
408,1786065114.6649,8.5255,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
409,1786065114.6808,8.5414,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
410,1786065114.7099,8.5705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
411,1786065114.7191,8.5797,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
412,1786065114.7538,8.6144,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
413,1786065114.7665,8.6270,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
414,1786065114.7849,8.6455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
415,1786065114.8067,8.6673,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
416,1786065114.8240,8.6846,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
417,1786065114.8473,8.7078,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
418,1786065114.8686,8.7292,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
419,1786065114.8909,8.7515,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
420,1786065114.9151,8.7757,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
421,1786065114.9309,8.7915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
422,1786065114.9510,8.8115,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
423,1786065114.9720,8.8326,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
424,1786065114.9923,8.8529,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
425,1786065115.0139,8.8745,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
426,1786065115.0414,8.9019,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
427,1786065115.0580,8.9186,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
428,1786065115.0815,8.9421,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
429,1786065115.1011,8.9617,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
430,1786065115.1222,8.9828,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
431,1786065115.1448,9.0054,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
432,1786065115.1606,9.0212,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
433,1786065115.1853,9.0459,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
434,1786065115.2071,9.0677,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
435,1786065115.2291,9.0897,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
436,1786065115.2468,9.1074,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
437,1786065115.2626,9.1232,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
438,1786065115.2826,9.1432,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
439,1786065115.3033,9.1639,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
440,1786065115.3253,9.1859,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
441,1786065115.3431,9.2037,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
442,1786065115.3668,9.2274,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
443,1786065115.3887,9.2493,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
444,1786065115.4108,9.2713,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
445,1786065115.4292,9.2898,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
446,1786065115.4643,9.3249,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
447,1786065115.4734,9.3339,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
448,1786065115.4945,9.3550,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
449,1786065115.5139,9.3745,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
450,1786065115.5349,9.3955,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
451,1786065115.5570,9.4175,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
452,1786065115.5879,9.4485,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
453,1786065115.5987,9.4593,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
454,1786065115.6212,9.4817,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
455,1786065115.6413,9.5019,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
456,1786065115.6606,9.5211,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
457,1786065115.6832,9.5438,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
458,1786065115.7026,9.5632,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
459,1786065115.7229,9.5835,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
460,1786065115.7428,9.6034,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
461,1786065115.7649,9.6255,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
462,1786065115.7858,9.6463,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
463,1786065115.8047,9.6653,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
464,1786065115.8274,9.6880,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
465,1786065115.8491,9.7097,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
466,1786065115.8674,9.7280,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
467,1786065115.8899,9.7505,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
468,1786065115.9091,9.7697,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
469,1786065115.9303,9.7908,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
470,1786065115.9505,9.8111,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
471,1786065115.9699,9.8305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
472,1786065115.9916,9.8522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
473,1786065116.0147,9.8753,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
474,1786065116.0377,9.8982,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
475,1786065116.0582,9.9188,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
476,1786065116.0755,9.9361,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
477,1786065116.0998,9.9604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
478,1786065116.1171,9.9776,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
479,1786065116.1407,10.0013,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
480,1786065116.1620,10.0226,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
481,1786065116.1821,10.0427,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
482,1786065116.2061,10.0667,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
483,1786065116.2205,10.0811,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
484,1786065116.2416,10.1021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
485,1786065116.2622,10.1228,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
486,1786065116.2833,10.1439,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
487,1786065116.3034,10.1640,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
488,1786065116.3239,10.1844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
489,1786065116.3456,10.2062,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
490,1786065116.3698,10.2303,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
491,1786065116.3887,10.2493,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
492,1786065116.4122,10.2728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
493,1786065116.4328,10.2934,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
494,1786065116.4501,10.3106,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
495,1786065116.4811,10.3417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
496,1786065116.5031,10.3637,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
497,1786065116.5152,10.3758,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
498,1786065116.5369,10.3975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
499,1786065116.5573,10.4179,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
500,1786065116.5782,10.4387,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
501,1786065116.5969,10.4575,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
502,1786065116.6196,10.4802,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
503,1786065116.6369,10.4975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
504,1786065116.6592,10.5198,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
505,1786065116.6809,10.5415,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
506,1786065116.6999,10.5604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
507,1786065116.7216,10.5822,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
508,1786065116.7438,10.6044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
509,1786065116.7735,10.6341,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
510,1786065116.7856,10.6462,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
511,1786065116.8133,10.6739,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
512,1786065116.8289,10.6895,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
513,1786065116.8478,10.7084,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
514,1786065116.8683,10.7289,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
515,1786065116.8874,10.7480,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
516,1786065116.9092,10.7698,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
517,1786065116.9322,10.7927,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
518,1786065116.9560,10.8166,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
519,1786065116.9755,10.8360,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
520,1786065116.9981,10.8587,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
521,1786065117.0238,10.8844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
522,1786065117.0612,10.9218,245,-0.136848,2.539316,-0.628522,-0.102032,-0.125626,0.710766,0.728958,946.34,555.03
523,1786065117.0746,10.9351,245,-0.200496,2.561924,-0.556605,-0.101349,-0.121728,0.713498,0.730868,948.11,562.69
524,1786065117.0913,10.9519,245,-0.278128,2.595574,-0.480069,-0.101105,-0.119370,0.716234,0.733119,949.34,567.35
525,1786065117.1076,10.9681,245,-0.371072,2.608105,-0.380520,-0.102313,-0.119000,0.718553,0.735491,947.70,567.82
526,1786065117.1243,10.9849,245,-0.448146,2.595394,-0.298305,-0.103420,-0.118752,0.717300,0.734382,945.15,566.97
527,1786065117.1452,11.0058,245,-0.503405,2.579387,-0.243957,-0.102595,-0.119185,0.718408,0.735419,946.87,565.73
528,1786065117.1624,11.0229,245,-0.536567,2.562104,-0.175549,-0.101233,-0.118282,0.722452,0.739037,950.33,567.65
529,1786065117.1837,11.0442,245,-0.549497,2.541118,-0.097854,-0.098738,-0.116615,0.725354,0.741274,955.49,570.48
